case,activity,time
981075543,G,2016/4/7 16:27
621191946,I,2016/3/29 16:01
621191946,B,2016/3/29 16:01
621191946,C,2016/3/29 16:02
621191946,D,2016/3/29 19:24
621191946,E,2016/3/29 19:30
621191946,F,2016/4/4 15:08
621191946,G,2016/4/5 18:34
621191946,H,2016/4/5 20:39
621191946,G,2016/4/5 21:12
696733279,K,2016/3/29 19:31
696733279,B,2016/3/29 19:31
696733279,C,2016/3/29 19:33
696733279,D,2016/3/30 17:42
696733279,E,2016/3/30 17:49
696733279,F,2016/4/12 17:55
696733279,G,2016/4/13 16:19
696733279,H,2016/4/22 20:03
696733279,G,2016/4/22 22:23
864117701,I,2016/3/29 19:35
864117701,B,2016/3/29 19:35
864117701,C,2016/3/29 19:36
864117701,D,2016/3/29 20:35
864117701,E,2016/3/29 20:39
864117701,F,2016/3/30 15:08
864117701,G,2016/4/1 16:33
864117701,H,2016/4/9 16:40
864117701,G,2016/4/11 13:23
37016025,K,2016/3/29 20:06
37016025,B,2016/3/29 20:06
37016025,C,2016/3/29 20:07
37016025,D,2016/3/29 20:43
37016025,E,2016/3/29 20:47
37016025,F,2016/4/6 15:33
37016025,G,2016/4/7 16:44
37016025,H,2016/4/8 20:53
37016025,G,2016/4/11 17:42
1446779814,K,2016/3/29 20:20
1446779814,B,2016/3/29 20:20
1446779814,C,2016/3/29 20:22
1446779814,D,2016/3/29 20:52
1446779814,E,2016/3/29 20:58
1446779814,F,2016/4/4 20:22
1446779814,G,2016/4/6 16:36
1446779814,H,2016/4/6 22:06
1446779814,G,2016/4/6 22:41
1734532187,I,2016/3/29 20:22
1734532187,B,2016/3/29 20:22
1734532187,C,2016/3/29 20:23
1734532187,D,2016/3/29 21:01
1734532187,E,2016/3/29 21:03
1734532187,F,2016/4/4 19:44
1734532187,G,2016/4/6 14:26
1734532187,H,2016/4/6 22:23
1734532187,G,2016/4/7 15:48
1143425012,I,2016/3/29 23:18
1143425012,B,2016/3/29 23:18
1143425012,C,2016/3/29 23:20
1143425012,D,2016/3/30 1:27
1143425012,E,2016/3/30 1:46
1143425012,F,2016/4/5 17:55
1143425012,G,2016/4/6 21:05
1143425012,H,2016/4/8 21:21
1143425012,G,2016/4/13 0:38
2077514757,I,2016/3/29 23:20
2077514757,B,2016/3/29 23:20
2077514757,C,2016/3/29 23:21
2077514757,D,2016/3/31 19:58
2077514757,E,2016/3/31 20:04
2077514757,F,2016/4/20 15:31
2077514757,G,2016/4/25 16:10
2077514757,H,2016/5/14 20:02
2077514757,G,2016/5/17 17:50
1321522158,I,2016/3/29 23:55
1321522158,B,2016/3/29 23:55
1321522158,C,2016/3/29 23:56
1321522158,D,2016/3/30 18:17
1321522158,E,2016/3/30 18:27
1321522158,F,2016/4/5 16:48
1321522158,G,2016/4/6 22:20
1321522158,H,2016/4/7 17:30
1321522158,G,2016/4/7 18:49
2045284368,I,2016/3/30 2:51
2045284368,B,2016/3/30 2:51
2045284368,C,2016/3/30 2:53
2045284368,D,2016/3/30 18:37
2045284368,E,2016/3/30 18:50
2045284368,F,2016/4/5 16:16
2045284368,G,2016/4/7 18:55
2045284368,H,2016/4/7 19:08
2045284368,G,2016/4/7 19:22
987810444,I,2016/3/30 2:56
987810444,B,2016/3/30 2:56
987810444,C,2016/3/30 2:57
987810444,D,2016/3/30 16:59
987810444,E,2016/3/30 17:03
987810444,F,2016/4/6 19:48
987810444,G,2016/4/7 21:42
987810444,H,2016/4/7 22:23
987810444,G,2016/4/7 22:50
500418152,I,2016/3/30 3:09
500418152,B,2016/3/30 3:09
500418152,C,2016/3/30 14:14
500418152,D,2016/4/1 23:28
500418152,E,2016/4/1 23:36
500418152,F,2016/4/14 16:42
500418152,G,2016/4/18 18:39
500418152,H,2016/4/21 20:49
500418152,G,2016/4/22 20:09
883454213,K,2016/3/30 3:39
883454213,B,2016/3/30 3:39
883454213,C,2016/3/30 3:40
883454213,D,2016/3/30 18:15
883454213,E,2016/3/30 18:23
883454213,F,2016/4/5 19:03
883454213,G,2016/4/6 17:52
883454213,H,2016/4/7 15:47
883454213,G,2016/4/7 19:05
622062031,K,2016/3/30 14:21
622062031,B,2016/3/30 14:21
622062031,C,2016/3/30 14:22
622062031,D,2016/3/30 16:46
622062031,E,2016/3/30 16:55
622062031,F,2016/4/4 16:45
622062031,G,2016/4/6 15:50
622062031,H,2016/4/6 21:37
622062031,G,2016/4/6 22:01
718817304,I,2016/3/30 14:54
718817304,B,2016/3/30 14:54
718817304,C,2016/3/30 14:55
718817304,D,2016/3/30 17:35
718817304,E,2016/3/30 17:53
718817304,F,2016/4/5 18:00
718817304,G,2016/4/7 14:42
718817304,H,2016/4/8 16:37
718817304,G,2016/4/8 16:57
1231251396,I,2016/3/30 16:03
1231251396,B,2016/3/30 16:03
1231251396,C,2016/3/30 16:04
1231251396,D,2016/3/30 18:58
1231251396,E,2016/3/30 19:00
1231251396,F,2016/4/5 16:54
1231251396,G,2016/4/7 13:20
1231251396,H,2016/4/7 18:31
1231251396,G,2016/4/7 19:06
519262625,I,2016/3/30 16:22
519262625,B,2016/3/30 16:22
519262625,C,2016/3/30 16:23
519262625,D,2016/3/30 17:36
519262625,E,2016/3/30 17:37
519262625,F,2016/4/8 18:42
519262625,G,2016/4/12 22:34
519262625,H,2016/4/13 21:30
519262625,G,2016/4/15 16:17
1620657976,I,2016/3/30 16:36
1620657976,B,2016/3/30 16:36
1620657976,D,2016/3/30 16:38
1620657976,E,2016/3/30 16:47
1620657976,F,2016/4/11 16:33
1620657976,G,2016/4/13 21:19
1620657976,H,2016/4/14 17:58
1620657976,G,2016/4/14 20:41
1620657976,H,2016/4/22 15:46
1740885749,I,2016/3/30 17:32
1740885749,B,2016/3/30 17:32
1740885749,C,2016/3/30 17:33
1740885749,D,2016/3/30 19:30
1740885749,E,2016/3/30 19:31
1740885749,F,2016/4/5 18:09
1740885749,G,2016/4/7 15:47
1740885749,H,2016/4/7 18:50
1740885749,G,2016/4/7 19:31
378239363,I,2016/3/30 17:45
378239363,B,2016/3/30 17:45
378239363,C,2016/3/30 17:47
378239363,D,2016/3/30 20:27
378239363,E,2016/3/30 20:32
378239363,F,2016/4/12 17:50
378239363,G,2016/4/13 19:35
378239363,H,2016/4/15 20:10
378239363,G,2016/4/18 16:30
2088461664,K,2016/3/30 17:48
2088461664,B,2016/3/30 17:48
2088461664,C,2016/3/30 17:50
2088461664,D,2016/4/1 18:19
2088461664,E,2016/4/1 18:36
2088461664,F,2016/4/15 14:54
2088461664,G,2016/4/19 16:36
2088461664,H,2016/4/19 17:39
2088461664,G,2016/4/19 19:47
1283927377,K,2016/3/30 18:56
1283927377,B,2016/3/30 18:56
1283927377,C,2016/3/30 18:57
1283927377,D,2016/3/30 20:07
1283927377,E,2016/3/30 20:12
1283927377,F,2016/4/6 14:53
1283927377,G,2016/4/8 16:47
1283927377,H,2016/4/8 17:34
1283927377,G,2016/4/8 19:52
812712353,I,2016/3/30 19:13
812712353,B,2016/3/30 19:13
812712353,C,2016/3/30 19:15
812712353,D,2016/3/30 23:40
812712353,E,2016/3/30 23:45
812712353,F,2016/4/18 15:59
812712353,G,2016/4/20 14:57
812712353,H,2016/4/20 22:54
812712353,G,2016/4/21 14:18
1163374622,K,2016/3/30 21:15
1163374622,B,2016/3/30 21:15
1163374622,C,2016/3/30 21:16
1163374622,D,2016/3/31 1:01
1163374622,E,2016/3/31 1:10
1163374622,F,2016/4/6 19:21
1163374622,G,2016/4/7 16:57
1163374622,H,2016/4/7 18:54
1163374622,G,2016/4/7 19:24
839176751,I,2016/3/30 21:27
839176751,B,2016/3/30 21:27
839176751,D,2016/3/30 21:29
839176751,E,2016/3/30 21:31
839176751,F,2016/4/7 14:49
839176751,G,2016/4/13 18:25
839176751,H,2016/4/21 16:31
839176751,G,2016/4/21 18:09
839176751,H,2016/4/22 14:40
123326963,K,2016/3/30 22:31
123326963,B,2016/3/30 22:31
123326963,C,2016/3/30 22:32
123326963,D,2016/4/1 17:15
123326963,E,2016/4/1 17:21
123326963,F,2016/4/15 16:40
123326963,G,2016/4/19 21:16
123326963,H,2016/4/19 22:40
123326963,G,2016/4/20 19:57
1632058835,I,2016/3/30 23:02
1632058835,B,2016/3/30 23:02
1632058835,C,2016/3/30 23:03
1632058835,D,2016/4/1 0:46
1632058835,E,2016/4/1 0:48
1632058835,F,2016/4/8 16:30
1632058835,G,2016/4/12 19:49
1632058835,H,2016/4/12 23:07
1632058835,G,2016/4/13 13:59
440784398,I,2016/3/30 23:59
440784398,B,2016/3/30 23:59
440784398,C,2016/3/31 0:00
440784398,D,2016/3/31 16:45
440784398,E,2016/3/31 17:07
440784398,F,2016/4/14 17:08
440784398,G,2016/4/19 19:55
440784398,H,2016/4/22 17:54
440784398,G,2016/4/28 16:34
1735228186,K,2016/3/31 0:14
1735228186,B,2016/3/31 0:14
1735228186,D,2016/3/31 0:18
1735228186,E,2016/3/31 0:20
1735228186,F,2016/4/6 16:30
1735228186,G,2016/4/7 16:49
1735228186,H,2016/4/7 23:39
1735228186,G,2016/4/12 23:19
1735228186,H,2016/4/22 14:42
782705224,I,2016/3/31 3:13
782705224,B,2016/3/31 3:13
782705224,C,2016/3/31 3:15
782705224,D,2016/3/31 23:21
782705224,E,2016/3/31 23:36
782705224,F,2016/4/11 17:02
782705224,G,2016/4/12 15:27
782705224,H,2016/4/13 19:33
782705224,G,2016/4/13 21:31
359635976,K,2016/3/31 4:38
359635976,B,2016/3/31 4:38
359635976,C,2016/3/31 4:39
359635976,D,2016/3/31 21:36
359635976,E,2016/3/31 22:14
359635976,F,2016/4/11 15:58
359635976,G,2016/4/12 22:00
359635976,H,2016/4/12 22:00
359635976,G,2016/4/12 22:15
1634681330,I,2016/3/31 4:48
1634681330,B,2016/3/31 4:48
1634681330,C,2016/3/31 4:50
1634681330,D,2016/4/1 23:34
1634681330,E,2016/4/1 23:39
1634681330,F,2016/4/11 16:01
1634681330,G,2016/4/12 14:10
1634681330,H,2016/4/12 16:23
1634681330,G,2016/4/12 17:09
547815947,I,2016/3/31 6:03
547815947,B,2016/3/31 6:03
547815947,C,2016/3/31 6:05
547815947,D,2016/3/31 22:13
547815947,E,2016/3/31 22:21
547815947,F,2016/4/12 15:40
547815947,G,2016/4/14 16:41
547815947,H,2016/4/15 20:01
547815947,G,2016/4/18 14:43
1958174229,K,2016/3/31 12:35
1958174229,B,2016/3/31 12:35
1958174229,C,2016/3/31 17:42
1958174229,D,2016/4/1 19:31
1958174229,E,2016/4/1 19:34
1958174229,F,2016/4/7 17:32
1958174229,G,2016/4/8 16:19
1958174229,H,2016/4/12 20:10
1958174229,G,2016/4/12 20:52
149050884,K,2016/3/31 19:01
149050884,B,2016/3/31 19:01
149050884,D,2016/3/31 19:12
149050884,E,2016/3/31 19:18
149050884,F,2016/4/12 21:57
149050884,G,2016/4/14 21:05
149050884,H,2016/4/18 19:51
149050884,G,2016/4/18 22:33
149050884,H,2016/4/22 15:10
952743183,K,2016/3/31 19:39
952743183,B,2016/3/31 19:39
952743183,C,2016/3/31 19:40
952743183,D,2016/4/1 22:19
952743183,E,2016/4/1 22:27
952743183,F,2016/4/13 16:57
952743183,G,2016/4/14 17:45
952743183,H,2016/4/18 18:21
952743183,G,2016/4/18 21:57
1895053688,I,2016/3/31 21:45
1895053688,B,2016/3/31 21:45
1895053688,D,2016/4/1 21:20
1895053688,E,2016/4/1 21:22
1895053688,F,2016/4/18 15:22
1895053688,G,2016/4/20 16:25
1895053688,H,2016/4/20 16:33
1895053688,G,2016/4/20 16:41
1895053688,H,2016/4/20 19:00
1663359860,I,2016/3/31 22:38
1663359860,B,2016/3/31 22:38
1663359860,C,2016/3/31 22:39
1663359860,D,2016/4/1 0:02
1663359860,E,2016/4/1 0:50
1663359860,F,2016/4/6 17:21
1663359860,G,2016/4/7 17:12
1663359860,H,2016/4/7 18:57
1663359860,G,2016/4/7 19:21
1970662609,I,2016/4/1 0:49
1970662609,B,2016/4/1 0:49
1970662609,C,2016/4/1 0:51
1970662609,D,2016/4/1 17:04
1970662609,E,2016/4/1 17:09
1970662609,F,2016/4/6 17:43
1970662609,G,2016/4/7 21:49
1970662609,H,2016/4/7 22:16
1970662609,G,2016/4/7 22:29
1450889049,K,2016/4/1 1:40
1450889049,B,2016/4/1 1:40
1450889049,C,2016/4/1 1:42
1450889049,D,2016/4/2 2:18
1450889049,E,2016/4/2 2:23
1450889049,F,2016/4/2 22:00
1450889049,G,2016/4/4 18:24
1450889049,H,2016/4/8 21:45
1450889049,G,2016/4/11 16:35
1524610124,I,2016/4/1 3:26
1524610124,B,2016/4/1 3:26
1524610124,C,2016/4/1 3:27
1524610124,D,2016/4/2 18:06
1524610124,E,2016/4/2 18:09
1524610124,F,2016/4/13 16:43
1524610124,G,2016/4/14 15:15
1524610124,H,2016/4/14 16:18
1524610124,G,2016/4/14 20:01
529947967,I,2016/4/1 4:04
529947967,B,2016/4/1 4:04
529947967,C,2016/4/1 4:06
529947967,D,2016/4/2 17:57
529947967,E,2016/4/2 18:11
529947967,F,2016/4/15 16:12
529947967,G,2016/4/19 22:19
529947967,H,2016/4/22 20:14
529947967,G,2016/4/22 21:39
1612508567,I,2016/4/1 4:47
1612508567,B,2016/4/1 4:47
1612508567,C,2016/4/1 4:48
1612508567,D,2016/4/6 15:45
1612508567,E,2016/4/6 15:49
1612508567,F,2016/4/14 16:59
1612508567,G,2016/4/18 21:22
1612508567,H,2016/4/19 1:57
1612508567,G,2016/4/22 22:27
628839264,K,2016/4/1 5:48
628839264,B,2016/4/1 5:48
628839264,C,2016/4/1 5:49
628839264,D,2016/4/1 22:35
628839264,E,2016/4/1 22:41
628839264,F,2016/4/13 17:07
628839264,G,2016/4/15 15:07
628839264,H,2016/4/18 20:35
628839264,G,2016/4/18 21:04
770579058,I,2016/4/1 17:42
770579058,B,2016/4/1 17:42
770579058,C,2016/4/1 17:43
770579058,D,2016/4/2 21:20
770579058,E,2016/4/2 21:33
770579058,F,2016/4/7 15:18
770579058,G,2016/4/8 21:52
770579058,H,2016/4/13 17:11
770579058,G,2016/4/14 20:50
169449598,I,2016/4/1 17:45
169449598,B,2016/4/1 17:45
169449598,D,2016/4/1 17:48
169449598,E,2016/4/1 17:51
169449598,F,2016/4/12 15:41
169449598,G,2016/4/13 18:56
169449598,H,2016/4/14 14:09
169449598,G,2016/4/14 14:27
169449598,H,2016/4/22 16:49
389538257,I,2016/4/1 19:58
389538257,B,2016/4/1 19:58
389538257,C,2016/4/1 19:59
389538257,D,2016/4/2 22:33
389538257,E,2016/4/2 22:45
389538257,F,2016/4/8 17:52
389538257,G,2016/4/11 20:17
389538257,H,2016/4/12 17:52
389538257,G,2016/4/12 22:10
1319304473,I,2016/4/1 20:46
1319304473,B,2016/4/1 20:46
1319304473,D,2016/4/1 20:47
1319304473,E,2016/4/1 21:05
1319304473,F,2016/4/11 16:48
1319304473,G,2016/4/12 19:03
1319304473,H,2016/4/13 19:05
1319304473,G,2016/4/13 19:54
1319304473,H,2016/4/22 18:19
1708594599,K,2016/4/1 21:57
1708594599,B,2016/4/1 21:57
1708594599,C,2016/4/1 21:57
1708594599,D,2016/4/2 21:27
1708594599,E,2016/4/2 21:32
1708594599,F,2016/4/7 17:56
1708594599,G,2016/4/8 20:42
1708594599,H,2016/4/9 19:13
1708594599,G,2016/4/11 16:03
506252329,K,2016/4/2 2:46
506252329,B,2016/4/2 2:46
506252329,C,2016/4/2 2:47
506252329,D,2016/4/4 18:24
506252329,E,2016/4/4 18:26
506252329,F,2016/4/12 17:41
506252329,G,2016/4/13 17:02
506252329,H,2016/4/13 18:30
506252329,G,2016/4/13 18:41
1985395335,I,2016/4/2 3:22
1985395335,B,2016/4/2 3:22
1985395335,C,2016/4/2 3:24
1985395335,D,2016/4/5 0:26
1985395335,E,2016/4/5 0:28
1985395335,F,2016/4/8 15:53
1985395335,G,2016/4/12 20:43
1985395335,H,2016/4/13 19:17
1985395335,G,2016/4/13 21:29
832904687,K,2016/4/2 3:58
832904687,B,2016/4/2 3:58
832904687,C,2016/4/2 4:00
832904687,D,2016/4/4 23:13
832904687,E,2016/4/4 23:15
832904687,F,2016/4/26 17:57
832904687,G,2016/4/29 21:05
832904687,H,2016/4/29 22:56
832904687,G,2016/5/2 23:25
1342378277,I,2016/4/2 5:29
1342378277,B,2016/4/2 5:29
1342378277,C,2016/4/2 5:30
1342378277,D,2016/4/4 18:32
1342378277,E,2016/4/4 18:36
1342378277,F,2016/4/13 16:50
1342378277,G,2016/4/14 18:04
1342378277,H,2016/4/14 21:15
1342378277,G,2016/4/14 21:26
719974220,I,2016/4/2 17:39
719974220,B,2016/4/2 17:39
719974220,C,2016/4/2 17:40
719974220,D,2016/4/9 18:15
719974220,E,2016/4/9 18:19
719974220,F,2016/4/19 18:36
719974220,G,2016/4/21 20:55
719974220,H,2016/4/22 20:41
719974220,G,2016/4/25 17:22
2011142946,I,2016/4/2 18:51
2011142946,B,2016/4/2 18:51
2011142946,C,2016/4/2 18:52
2011142946,D,2016/4/4 20:30
2011142946,E,2016/4/4 20:34
2011142946,F,2016/4/6 22:34
2011142946,G,2016/4/7 22:37
2011142946,H,2016/4/13 15:33
2011142946,G,2016/4/13 18:55
1716989043,I,2016/4/2 20:03
1716989043,B,2016/4/2 20:03
1716989043,C,2016/4/2 20:04
1716989043,D,2016/4/5 2:37
1716989043,E,2016/4/5 2:40
1716989043,F,2016/4/14 16:04
1716989043,G,2016/4/18 22:34
1716989043,H,2016/4/19 2:04
1716989043,G,2016/4/19 16:02
795330920,K,2016/4/2 20:39
795330920,B,2016/4/2 20:39
795330920,C,2016/4/4 14:16
795330920,D,2016/4/5 22:25
795330920,E,2016/4/5 22:26
795330920,F,2016/4/13 15:34
795330920,G,2016/4/15 15:44
795330920,H,2016/4/16 17:10
795330920,G,2016/4/18 14:36
143569287,I,2016/4/2 20:53
143569287,B,2016/4/2 20:53
143569287,C,2016/4/2 20:54
143569287,D,2016/4/4 22:04
143569287,E,2016/4/4 22:10
143569287,F,2016/4/13 15:14
143569287,G,2016/4/14 15:54
143569287,H,2016/4/15 18:20
143569287,G,2016/4/15 21:42
1381777384,K,2016/4/2 22:22
1381777384,B,2016/4/2 22:22
1381777384,C,2016/4/2 22:23
1381777384,D,2016/4/5 2:44
1381777384,E,2016/4/5 2:47
1381777384,F,2016/4/11 14:52
1381777384,G,2016/4/12 22:56
1381777384,H,2016/4/13 0:59
1381777384,G,2016/4/13 15:57
1760862003,I,2016/4/2 22:29
1760862003,B,2016/4/2 22:29
1760862003,C,2016/4/2 22:30
1760862003,D,2016/4/6 22:36
1760862003,E,2016/4/6 22:40
1760862003,F,2016/4/12 15:19
1760862003,G,2016/4/12 23:33
1760862003,H,2016/4/13 1:11
1760862003,G,2016/4/13 15:58
134558163,I,2016/4/2 23:23
134558163,B,2016/4/2 23:23
134558163,C,2016/4/2 23:24
134558163,D,2016/4/5 16:00
134558163,E,2016/4/5 18:31
134558163,F,2016/4/18 16:37
134558163,G,2016/4/20 14:00
134558163,H,2016/4/21 18:54
134558163,G,2016/4/22 21:23
864964198,K,2016/4/3 2:51
864964198,B,2016/4/3 2:51
864964198,C,2016/4/3 2:52
864964198,D,2016/4/5 16:05
864964198,E,2016/4/5 17:36
864964198,F,2016/4/12 17:32
864964198,G,2016/4/13 18:07
864964198,H,2016/4/13 20:37
864964198,G,2016/4/13 20:41
1732345081,K,2016/4/3 10:25
1732345081,B,2016/4/3 10:25
1732345081,C,2016/4/3 10:26
1732345081,D,2016/4/5 16:33
1732345081,E,2016/4/5 20:18
1732345081,F,2016/4/11 16:41
1732345081,G,2016/4/12 15:03
1732345081,H,2016/4/20 17:19
1732345081,G,2016/4/20 20:58
1318169061,I,2016/4/3 11:30
1318169061,B,2016/4/3 11:30
1318169061,C,2016/4/3 11:32
1318169061,D,2016/4/11 19:14
1318169061,E,2016/4/11 19:20
1318169061,F,2016/4/21 15:50
1318169061,G,2016/4/25 16:41
1318169061,H,2016/4/29 16:39
1318169061,G,2016/4/29 16:48
1125976838,K,2016/4/3 13:27
1125976838,B,2016/4/3 13:27
1125976838,C,2016/4/3 13:28
1125976838,D,2016/4/5 16:24
1125976838,E,2016/4/5 17:45
1125976838,F,2016/4/12 18:02
1125976838,G,2016/4/13 22:10
1125976838,H,2016/4/14 2:55
1125976838,G,2016/4/14 14:19
52539020,I,2016/4/3 15:16
52539020,B,2016/4/3 15:16
52539020,C,2016/4/3 15:17
52539020,D,2016/4/5 18:16
52539020,E,2016/4/5 18:21
52539020,F,2016/4/13 15:49
52539020,G,2016/4/15 16:15
52539020,H,2016/4/16 16:54
52539020,G,2016/4/18 16:03
671544951,K,2016/4/3 17:47
671544951,B,2016/4/3 17:47
671544951,C,2016/4/4 16:22
671544951,D,2016/4/6 21:23
671544951,E,2016/4/6 21:29
671544951,F,2016/5/2 19:30
671544951,G,2016/5/4 19:24
671544951,H,2016/5/12 16:03
671544951,G,2016/5/13 15:31
225061253,K,2016/4/3 18:16
225061253,B,2016/4/3 18:16
225061253,C,2016/4/3 18:18
225061253,D,2016/4/4 20:03
225061253,E,2016/4/4 20:05
225061253,F,2016/4/8 21:30
225061253,G,2016/4/13 15:05
225061253,H,2016/4/13 15:48
225061253,G,2016/4/13 15:54
124231906,I,2016/4/3 18:29
124231906,B,2016/4/3 18:29
124231906,C,2016/4/4 16:24
124231906,D,2016/4/5 20:33
124231906,E,2016/4/5 20:37
124231906,F,2016/4/11 17:37
124231906,G,2016/4/12 13:42
124231906,H,2016/4/13 19:10
124231906,G,2016/4/18 14:32
1195876268,I,2016/4/4 3:35
1195876268,B,2016/4/4 3:35
1195876268,C,2016/4/4 3:36
1195876268,D,2016/4/5 16:11
1195876268,E,2016/4/5 20:08
1195876268,F,2016/4/14 17:20
1195876268,G,2016/4/19 20:58
1195876268,H,2016/4/20 17:01
1195876268,G,2016/4/22 14:04
1124033362,I,2016/4/4 14:16
1124033362,B,2016/4/4 14:16
1124033362,C,2016/4/4 14:17
1124033362,D,2016/4/5 18:58
1124033362,E,2016/4/5 19:05
1124033362,F,2016/4/28 20:51
1124033362,G,2016/4/29 19:35
1124033362,H,2016/5/6 17:00
1124033362,G,2016/5/9 14:10
756079689,I,2016/4/4 14:30
756079689,B,2016/4/4 14:30
756079689,C,2016/4/4 14:31
756079689,D,2016/4/4 23:50
756079689,E,2016/4/4 23:53
756079689,F,2016/4/11 15:33
756079689,G,2016/4/12 22:33
756079689,H,2016/4/13 1:01
756079689,G,2016/4/13 15:58
440498116,K,2016/4/4 16:48
440498116,B,2016/4/4 16:48
440498116,C,2016/4/4 16:49
440498116,D,2016/4/8 20:34
440498116,E,2016/4/8 20:37
440498116,F,2016/4/14 17:42
440498116,G,2016/4/15 16:32
440498116,H,2016/4/16 16:42
440498116,G,2016/4/18 14:30
1566791305,I,2016/4/4 16:52
1566791305,B,2016/4/4 16:52
1566791305,C,2016/4/4 16:53
1566791305,D,2016/4/5 21:29
1566791305,E,2016/4/5 21:32
1566791305,F,2016/4/11 16:15
1566791305,G,2016/4/12 15:51
1566791305,H,2016/4/12 22:14
1566791305,G,2016/4/12 23:21
1374343559,I,2016/4/4 20:43
1374343559,B,2016/4/4 20:43
1374343559,C,2016/4/4 20:45
1374343559,D,2016/4/15 19:47
1374343559,E,2016/4/15 19:59
1374343559,F,2016/4/21 16:51
1374343559,G,2016/4/25 17:05
1374343559,H,2016/4/25 22:06
1374343559,G,2016/4/25 23:13
378373564,I,2016/4/4 21:32
378373564,B,2016/4/4 21:33
378373564,C,2016/4/4 21:34
378373564,D,2016/4/6 17:16
378373564,E,2016/4/6 17:22
378373564,F,2016/4/13 17:17
378373564,G,2016/4/14 17:52
378373564,H,2016/4/14 21:13
378373564,G,2016/4/14 21:15
1878269740,I,2016/4/4 22:01
1878269740,B,2016/4/4 22:01
1878269740,C,2016/4/4 22:02
1878269740,D,2016/4/6 2:02
1878269740,E,2016/4/6 2:11
1878269740,F,2016/4/13 20:10
1878269740,G,2016/4/15 17:22
1878269740,H,2016/4/16 22:49
1878269740,G,2016/4/18 13:43
1362992765,K,2016/4/4 23:25
1362992765,B,2016/4/4 23:25
1362992765,C,2016/4/4 23:26
1362992765,D,2016/4/6 2:48
1362992765,E,2016/4/6 2:50
1362992765,F,2016/4/14 19:24
1362992765,G,2016/4/18 21:14
1362992765,H,2016/4/19 1:02
1362992765,G,2016/4/19 16:37
3621854,I,2016/4/5 0:41
3621854,B,2016/4/5 0:41
3621854,C,2016/4/5 0:42
3621854,D,2016/4/6 15:53
3621854,E,2016/4/6 15:56
3621854,F,2016/4/12 16:41
3621854,G,2016/4/13 19:07
3621854,H,2016/4/14 13:32
3621854,G,2016/4/14 18:49
2131770838,K,2016/4/5 1:01
2131770838,B,2016/4/5 1:01
2131770838,C,2016/4/5 1:02
2131770838,D,2016/4/6 15:14
2131770838,E,2016/4/6 15:19
2131770838,F,2016/4/12 16:23
2131770838,G,2016/4/13 18:19
2131770838,H,2016/4/13 19:46
2131770838,G,2016/4/18 17:10
1439596777,I,2016/4/5 1:30
1439596777,B,2016/4/5 1:30
1439596777,D,2016/4/5 1:33
1439596777,E,2016/4/5 1:43
1439596777,F,2016/4/13 16:06
1439596777,G,2016/4/14 13:40
1439596777,H,2016/4/14 18:06
1439596777,G,2016/4/14 19:33
1439596777,H,2016/4/22 14:33
2067647949,I,2016/4/5 2:13
2067647949,B,2016/4/5 2:13
2067647949,C,2016/4/5 2:14
2067647949,D,2016/4/6 16:07
2067647949,E,2016/4/6 16:08
2067647949,F,2016/4/12 17:01
2067647949,G,2016/4/13 15:05
2067647949,H,2016/4/13 21:23
2067647949,G,2016/4/14 23:05
1364296198,K,2016/4/5 3:09
1364296198,B,2016/4/5 3:09
1364296198,C,2016/4/5 3:10
1364296198,D,2016/4/9 2:44
1364296198,E,2016/4/9 2:46
1364296198,F,2016/4/25 15:15
1364296198,G,2016/4/28 17:48
1364296198,H,2016/4/29 17:41
1364296198,G,2016/4/29 19:03
42616486,I,2016/4/5 5:01
42616486,B,2016/4/5 5:01
42616486,C,2016/4/5 5:01
42616486,D,2016/4/7 0:33
42616486,E,2016/4/7 0:36
42616486,F,2016/4/13 19:04
42616486,G,2016/4/13 20:18
42616486,H,2016/4/14 17:17
42616486,G,2016/4/14 18:26
1093149827,I,2016/4/5 6:12
1093149827,B,2016/4/5 6:12
1093149827,C,2016/4/5 6:13
1093149827,D,2016/4/6 23:17
1093149827,E,2016/4/6 23:19
1093149827,F,2016/4/21 15:55
1093149827,G,2016/4/25 17:14
1093149827,H,2016/4/27 19:05
1093149827,G,2016/4/28 15:55
302395205,I,2016/4/5 17:42
302395205,B,2016/4/5 17:42
302395205,C,2016/4/5 17:44
302395205,D,2016/4/6 18:36
302395205,E,2016/4/6 18:37
302395205,F,2016/5/6 17:07
302395205,G,2016/5/10 23:20
302395205,H,2016/5/14 21:14
302395205,G,2016/5/17 13:49
1408064114,I,2016/4/5 17:53
1408064114,B,2016/4/5 17:53
1408064114,C,2016/4/5 17:54
1408064114,D,2016/4/7 18:22
1408064114,E,2016/4/7 18:23
1408064114,F,2016/4/29 17:29
1408064114,G,2016/5/2 22:14
1408064114,H,2016/5/3 2:33
1408064114,G,2016/5/3 18:43
1057632382,I,2016/4/5 19:07
1057632382,B,2016/4/5 19:07
1057632382,D,2016/4/5 19:09
1057632382,E,2016/4/5 19:13
1057632382,F,2016/4/11 16:49
1057632382,G,2016/4/12 15:43
1057632382,H,2016/4/12 23:47
1057632382,G,2016/4/13 15:23
1057632382,H,2016/4/22 16:35
1873212893,I,2016/4/5 19:09
1873212893,B,2016/4/5 19:09
1873212893,C,2016/4/5 19:10
1873212893,D,2016/4/7 2:05
1873212893,E,2016/4/7 2:09
