case ,event,time
435,e,2010/11/9 20:06
435,h,2010/11/9 20:07
436,a,2010/11/9 20:03
436,c,2010/11/9 20:04
436,d,2010/11/9 20:05
436,e,2010/11/9 20:06
436,h,2010/11/9 20:07
430,a,2010/11/9 20:03
430,c,2010/11/9 20:04
430,d,2010/11/9 20:05
430,e,2010/11/9 20:06
430,h,2010/11/9 20:07
429,a,2010/11/9 20:03
429,c,2010/11/9 20:04
429,d,2010/11/9 20:05
429,e,2010/11/9 20:06
429,h,2010/11/9 20:07
428,a,2010/11/9 20:03
428,c,2010/11/9 20:04
428,d,2010/11/9 20:05
428,e,2010/11/9 20:06
428,h,2010/11/9 20:07
420,a,2010/11/9 20:03
420,c,2010/11/9 20:04
420,d,2010/11/9 20:05
420,e,2010/11/9 20:06
420,h,2010/11/9 20:07
421,a,2010/11/9 20:03
421,c,2010/11/9 20:04
421,d,2010/11/9 20:05
421,e,2010/11/9 20:06
421,h,2010/11/9 20:07
422,a,2010/11/9 20:03
422,c,2010/11/9 20:04
422,d,2010/11/9 20:05
422,e,2010/11/9 20:06
422,h,2010/11/9 20:07
423,a,2010/11/9 20:03
423,c,2010/11/9 20:04
423,d,2010/11/9 20:05
423,e,2010/11/9 20:06
423,h,2010/11/9 20:07
424,a,2010/11/9 20:03
424,c,2010/11/9 20:04
424,d,2010/11/9 20:05
424,e,2010/11/9 20:06
424,h,2010/11/9 20:07
425,a,2010/11/9 20:03
425,c,2010/11/9 20:04
425,d,2010/11/9 20:05
425,e,2010/11/9 20:06
425,h,2010/11/9 20:07
426,a,2010/11/9 20:03
426,c,2010/11/9 20:04
426,d,2010/11/9 20:05
426,e,2010/11/9 20:06
426,h,2010/11/9 20:07
427,a,2010/11/9 20:03
427,c,2010/11/9 20:04
427,d,2010/11/9 20:05
427,e,2010/11/9 20:06
427,h,2010/11/9 20:07
Case2.110,a,2010/11/9 20:03
Case2.110,b,2010/11/9 20:04
Case2.110,d,2010/11/9 20:05
Case2.110,e,2010/11/9 20:06
Case2.110,g,2010/11/9 20:07
Case2.113,a,2010/11/9 20:03
Case2.113,b,2010/11/9 20:04
Case2.113,d,2010/11/9 20:05
Case2.113,e,2010/11/9 20:06
Case2.113,g,2010/11/9 20:07
Case2.114,a,2010/11/9 20:03
Case2.114,b,2010/11/9 20:04
Case2.114,d,2010/11/9 20:05
Case2.114,e,2010/11/9 20:06
Case2.114,g,2010/11/9 20:07
Case2.111,a,2010/11/9 20:03
Case2.111,b,2010/11/9 20:04
Case2.111,d,2010/11/9 20:05
Case2.111,e,2010/11/9 20:06
Case2.111,g,2010/11/9 20:07
Case2.112,a,2010/11/9 20:03
Case2.112,b,2010/11/9 20:04
Case2.112,d,2010/11/9 20:05
Case2.112,e,2010/11/9 20:06
Case2.112,g,2010/11/9 20:07
Case2.117,a,2010/11/9 20:03
Case2.117,b,2010/11/9 20:04
Case2.117,d,2010/11/9 20:05
Case2.117,e,2010/11/9 20:06
Case2.117,g,2010/11/9 20:07
419,a,2010/11/9 20:03
419,c,2010/11/9 20:04
419,d,2010/11/9 20:05
419,e,2010/11/9 20:06
419,h,2010/11/9 20:07
Case2.118,a,2010/11/9 20:03
Case2.118,b,2010/11/9 20:04
Case2.118,d,2010/11/9 20:05
Case2.118,e,2010/11/9 20:06
Case2.118,g,2010/11/9 20:07
418,a,2010/11/9 20:03
418,c,2010/11/9 20:04
418,d,2010/11/9 20:05
418,e,2010/11/9 20:06
418,h,2010/11/9 20:07
Case2.115,a,2010/11/9 20:03
Case2.115,b,2010/11/9 20:04
Case2.115,d,2010/11/9 20:05
Case2.115,e,2010/11/9 20:06
Case2.115,g,2010/11/9 20:07
417,a,2010/11/9 20:03
417,c,2010/11/9 20:04
417,d,2010/11/9 20:05
417,e,2010/11/9 20:06
417,h,2010/11/9 20:07
Case2.116,a,2010/11/9 20:03
Case2.116,b,2010/11/9 20:04
Case2.116,d,2010/11/9 20:05
Case2.116,e,2010/11/9 20:06
Case2.116,g,2010/11/9 20:07
Case17.1,a,2010/11/9 20:03
Case17.1,d,2010/11/9 20:04
Case17.1,c,2010/11/9 20:05
Case17.1,e,2010/11/9 20:06
Case17.1,f,2010/11/9 20:07
Case17.1,d,2010/11/9 20:08
Case17.1,b,2010/11/9 20:09
Case17.1,e,2010/11/9 20:10
Case17.1,g,2010/11/9 20:11
415,a,2010/11/9 20:03
415,c,2010/11/9 20:04
415,d,2010/11/9 20:05
415,e,2010/11/9 20:06
415,h,2010/11/9 20:07
416,a,2010/11/9 20:03
416,c,2010/11/9 20:04
416,d,2010/11/9 20:05
416,e,2010/11/9 20:06
416,h,2010/11/9 20:07
413,a,2010/11/9 20:03
413,c,2010/11/9 20:04
413,d,2010/11/9 20:05
413,e,2010/11/9 20:06
413,h,2010/11/9 20:07
Case17.0,a,2010/11/9 20:03
Case17.0,d,2010/11/9 20:04
Case17.0,c,2010/11/9 20:05
Case17.0,e,2010/11/9 20:06
Case17.0,f,2010/11/9 20:07
Case17.0,d,2010/11/9 20:08
Case17.0,b,2010/11/9 20:09
Case17.0,e,2010/11/9 20:10
Case17.0,g,2010/11/9 20:11
414,a,2010/11/9 20:03
414,c,2010/11/9 20:04
414,d,2010/11/9 20:05
414,e,2010/11/9 20:06
414,h,2010/11/9 20:07
Case2.119,a,2010/11/9 20:03
Case2.119,b,2010/11/9 20:04
Case2.119,d,2010/11/9 20:05
Case2.119,e,2010/11/9 20:06
Case2.119,g,2010/11/9 20:07
411,a,2010/11/9 20:03
411,c,2010/11/9 20:04
411,d,2010/11/9 20:05
411,e,2010/11/9 20:06
411,h,2010/11/9 20:07
412,a,2010/11/9 20:03
412,c,2010/11/9 20:04
412,d,2010/11/9 20:05
412,e,2010/11/9 20:06
412,h,2010/11/9 20:07
410,a,2010/11/9 20:03
410,c,2010/11/9 20:04
410,d,2010/11/9 20:05
410,e,2010/11/9 20:06
410,h,2010/11/9 20:07
Case2.100,a,2010/11/9 20:03
Case2.100,b,2010/11/9 20:04
Case2.100,d,2010/11/9 20:05
Case2.100,e,2010/11/9 20:06
Case2.100,g,2010/11/9 20:07
Case2.101,a,2010/11/9 20:03
Case2.101,b,2010/11/9 20:04
Case2.101,d,2010/11/9 20:05
Case2.101,e,2010/11/9 20:06
Case2.101,g,2010/11/9 20:07
Case2.102,a,2010/11/9 20:03
Case2.102,b,2010/11/9 20:04
Case2.102,d,2010/11/9 20:05
Case2.102,e,2010/11/9 20:06
Case2.102,g,2010/11/9 20:07
Case2.103,a,2010/11/9 20:03
Case2.103,b,2010/11/9 20:04
Case2.103,d,2010/11/9 20:05
Case2.103,e,2010/11/9 20:06
Case2.103,g,2010/11/9 20:07
407,a,2010/11/9 20:03
407,c,2010/11/9 20:04
407,d,2010/11/9 20:05
407,e,2010/11/9 20:06
407,h,2010/11/9 20:07
Case2.104,a,2010/11/9 20:03
Case2.104,b,2010/11/9 20:04
Case2.104,d,2010/11/9 20:05
Case2.104,e,2010/11/9 20:06
Case2.104,g,2010/11/9 20:07
406,a,2010/11/9 20:03
406,c,2010/11/9 20:04
406,d,2010/11/9 20:05
406,e,2010/11/9 20:06
406,h,2010/11/9 20:07
Case2.105,a,2010/11/9 20:03
Case2.105,b,2010/11/9 20:04
Case2.105,d,2010/11/9 20:05
Case2.105,e,2010/11/9 20:06
Case2.105,g,2010/11/9 20:07
409,a,2010/11/9 20:03
409,c,2010/11/9 20:04
409,d,2010/11/9 20:05
409,e,2010/11/9 20:06
409,h,2010/11/9 20:07
Case2.106,a,2010/11/9 20:03
Case2.106,b,2010/11/9 20:04
Case2.106,d,2010/11/9 20:05
Case2.106,e,2010/11/9 20:06
Case2.106,g,2010/11/9 20:07
408,a,2010/11/9 20:03
408,c,2010/11/9 20:04
408,d,2010/11/9 20:05
408,e,2010/11/9 20:06
408,h,2010/11/9 20:07
Case2.107,a,2010/11/9 20:03
Case2.107,b,2010/11/9 20:04
Case2.107,d,2010/11/9 20:05
Case2.107,e,2010/11/9 20:06
Case2.107,g,2010/11/9 20:07
402,a,2010/11/9 20:03
402,c,2010/11/9 20:04
402,d,2010/11/9 20:05
402,e,2010/11/9 20:06
402,h,2010/11/9 20:07
Case2.109,a,2010/11/9 20:03
Case2.109,b,2010/11/9 20:04
Case2.109,d,2010/11/9 20:05
Case2.109,e,2010/11/9 20:06
Case2.109,g,2010/11/9 20:07
403,a,2010/11/9 20:03
403,c,2010/11/9 20:04
403,d,2010/11/9 20:05
403,e,2010/11/9 20:06
403,h,2010/11/9 20:07
Case2.108,a,2010/11/9 20:03
Case2.108,b,2010/11/9 20:04
Case2.108,d,2010/11/9 20:05
Case2.108,e,2010/11/9 20:06
Case2.108,g,2010/11/9 20:07
404,a,2010/11/9 20:03
404,c,2010/11/9 20:04
404,d,2010/11/9 20:05
404,e,2010/11/9 20:06
404,h,2010/11/9 20:07
405,a,2010/11/9 20:03
405,c,2010/11/9 20:04
405,d,2010/11/9 20:05
405,e,2010/11/9 20:06
405,h,2010/11/9 20:07
400,a,2010/11/9 20:03
400,c,2010/11/9 20:04
400,d,2010/11/9 20:05
400,e,2010/11/9 20:06
400,h,2010/11/9 20:07
401,a,2010/11/9 20:03
401,c,2010/11/9 20:04
401,d,2010/11/9 20:05
401,e,2010/11/9 20:06
401,h,2010/11/9 20:07
Case9.20,a,2010/11/9 20:03
Case9.20,d,2010/11/9 20:04
Case9.20,b,2010/11/9 20:05
Case9.20,e,2010/11/9 20:06
Case9.20,g,2010/11/9 20:07
Case9.21,a,2010/11/9 20:03
Case9.21,d,2010/11/9 20:04
Case9.21,b,2010/11/9 20:05
Case9.21,e,2010/11/9 20:06
Case9.21,g,2010/11/9 20:07
Case9.22,a,2010/11/9 20:03
Case9.22,d,2010/11/9 20:04
Case9.22,b,2010/11/9 20:05
Case9.22,e,2010/11/9 20:06
Case9.22,g,2010/11/9 20:07
Case9.23,a,2010/11/9 20:03
Case9.23,d,2010/11/9 20:04
Case9.23,b,2010/11/9 20:05
Case9.23,e,2010/11/9 20:06
Case9.23,g,2010/11/9 20:07
Case9.24,a,2010/11/9 20:03
Case9.24,d,2010/11/9 20:04
Case9.24,b,2010/11/9 20:05
Case9.24,e,2010/11/9 20:06
Case9.24,g,2010/11/9 20:07
Case9.25,a,2010/11/9 20:03
Case9.25,d,2010/11/9 20:04
Case9.25,b,2010/11/9 20:05
Case9.25,e,2010/11/9 20:06
Case9.25,g,2010/11/9 20:07
Case9.26,a,2010/11/9 20:03
Case9.26,d,2010/11/9 20:04
Case9.26,b,2010/11/9 20:05
Case9.26,e,2010/11/9 20:06
Case9.26,g,2010/11/9 20:07
Case9.27,a,2010/11/9 20:03
Case9.27,d,2010/11/9 20:04
Case9.27,b,2010/11/9 20:05
Case9.27,e,2010/11/9 20:06
Case9.27,g,2010/11/9 20:07
Case9.28,a,2010/11/9 20:03
Case9.28,d,2010/11/9 20:04
Case9.28,b,2010/11/9 20:05
Case9.28,e,2010/11/9 20:06
Case9.28,g,2010/11/9 20:07
Case9.29,a,2010/11/9 20:03
Case9.29,d,2010/11/9 20:04
Case9.29,b,2010/11/9 20:05
Case9.29,e,2010/11/9 20:06
Case9.29,g,2010/11/9 20:07
Case13.7,a,2010/11/9 20:03
Case13.7,d,2010/11/9 20:04
Case13.7,c,2010/11/9 20:05
Case13.7,e,2010/11/9 20:06
Case13.7,f,2010/11/9 20:07
Case13.7,c,2010/11/9 20:08
Case13.7,d,2010/11/9 20:09
Case13.7,e,2010/11/9 20:10
Case13.7,h,2010/11/9 20:11
Case13.8,a,2010/11/9 20:03
Case13.8,d,2010/11/9 20:04
Case13.8,c,2010/11/9 20:05
Case13.8,e,2010/11/9 20:06
Case13.8,f,2010/11/9 20:07
Case13.8,c,2010/11/9 20:08
Case13.8,d,2010/11/9 20:09
Case13.8,e,2010/11/9 20:10
Case13.8,h,2010/11/9 20:11
Case13.0,a,2010/11/9 20:03
Case13.0,d,2010/11/9 20:04
Case13.0,c,2010/11/9 20:05
Case13.0,e,2010/11/9 20:06
Case13.0,f,2010/11/9 20:07
Case13.0,c,2010/11/9 20:08
Case13.0,d,2010/11/9 20:09
Case13.0,e,2010/11/9 20:10
Case13.0,h,2010/11/9 20:11
Case13.1,a,2010/11/9 20:03
Case13.1,d,2010/11/9 20:04
Case13.1,c,2010/11/9 20:05
Case13.1,e,2010/11/9 20:06
Case13.1,f,2010/11/9 20:07
Case13.1,c,2010/11/9 20:08
Case13.1,d,2010/11/9 20:09
Case13.1,e,2010/11/9 20:10
Case13.1,h,2010/11/9 20:11
Case13.2,a,2010/11/9 20:03
Case13.2,d,2010/11/9 20:04
Case13.2,c,2010/11/9 20:05
Case13.2,e,2010/11/9 20:06
Case13.2,f,2010/11/9 20:07
Case13.2,c,2010/11/9 20:08
Case13.2,d,2010/11/9 20:09
Case13.2,e,2010/11/9 20:10
Case13.2,h,2010/11/9 20:11
Case13.3,a,2010/11/9 20:03
Case13.3,d,2010/11/9 20:04
Case13.3,c,2010/11/9 20:05
Case13.3,e,2010/11/9 20:06
Case13.3,f,2010/11/9 20:07
Case13.3,c,2010/11/9 20:08
Case13.3,d,2010/11/9 20:09
Case13.3,e,2010/11/9 20:10
Case13.3,h,2010/11/9 20:11
Case13.4,a,2010/11/9 20:03
Case13.4,d,2010/11/9 20:04
Case13.4,c,2010/11/9 20:05
Case13.4,e,2010/11/9 20:06
Case13.4,f,2010/11/9 20:07
Case13.4,c,2010/11/9 20:08
Case13.4,d,2010/11/9 20:09
Case13.4,e,2010/11/9 20:10
Case13.4,h,2010/11/9 20:11
Case13.5,a,2010/11/9 20:03
Case13.5,d,2010/11/9 20:04
Case13.5,c,2010/11/9 20:05
Case13.5,e,2010/11/9 20:06
Case13.5,f,2010/11/9 20:07
Case13.5,c,2010/11/9 20:08
Case13.5,d,2010/11/9 20:09
Case13.5,e,2010/11/9 20:10
Case13.5,h,2010/11/9 20:11
Case9.30,a,2010/11/9 20:03
Case9.30,d,2010/11/9 20:04
Case9.30,b,2010/11/9 20:05
Case9.30,e,2010/11/9 20:06
Case9.30,g,2010/11/9 20:07
Case13.6,a,2010/11/9 20:03
Case13.6,d,2010/11/9 20:04
Case13.6,c,2010/11/9 20:05
Case13.6,e,2010/11/9 20:06
Case13.6,f,2010/11/9 20:07
Case13.6,c,2010/11/9 20:08
Case13.6,d,2010/11/9 20:09
Case13.6,e,2010/11/9 20:10
Case13.6,h,2010/11/9 20:11
Case9.11,a,2010/11/9 20:03
Case9.11,d,2010/11/9 20:04
Case9.11,b,2010/11/9 20:05
Case9.11,e,2010/11/9 20:06
Case9.11,g,2010/11/9 20:07
Case9.12,a,2010/11/9 20:03
Case9.12,d,2010/11/9 20:04
Case9.12,b,2010/11/9 20:05
Case9.12,e,2010/11/9 20:06
Case9.12,g,2010/11/9 20:07
Case9.10,a,2010/11/9 20:03
Case9.10,d,2010/11/9 20:04
Case9.10,b,2010/11/9 20:05
Case9.10,e,2010/11/9 20:06
Case9.10,g,2010/11/9 20:07
Case9.15,a,2010/11/9 20:03
Case9.15,d,2010/11/9 20:04
Case9.15,b,2010/11/9 20:05
Case9.15,e,2010/11/9 20:06
Case9.15,g,2010/11/9 20:07
Case9.16,a,2010/11/9 20:03
Case9.16,d,2010/11/9 20:04
Case9.16,b,2010/11/9 20:05
Case9.16,e,2010/11/9 20:06
Case9.16,g,2010/11/9 20:07
Case9.13,a,2010/11/9 20:03
Case9.13,d,2010/11/9 20:04
Case9.13,b,2010/11/9 20:05
Case9.13,e,2010/11/9 20:06
Case9.13,g,2010/11/9 20:07
Case9.14,a,2010/11/9 20:03
Case9.14,d,2010/11/9 20:04
Case9.14,b,2010/11/9 20:05
Case9.14,e,2010/11/9 20:06
Case9.14,g,2010/11/9 20:07
Case9.19,a,2010/11/9 20:03
Case9.19,d,2010/11/9 20:04
Case9.19,b,2010/11/9 20:05
Case9.19,e,2010/11/9 20:06
Case9.19,g,2010/11/9 20:07
Case9.17,a,2010/11/9 20:03
Case9.17,d,2010/11/9 20:04
Case9.17,b,2010/11/9 20:05
Case9.17,e,2010/11/9 20:06
Case9.17,g,2010/11/9 20:07
Case9.18,a,2010/11/9 20:03
Case9.18,d,2010/11/9 20:04
Case9.18,b,2010/11/9 20:05
Case9.18,e,2010/11/9 20:06
Case9.18,g,2010/11/9 20:07
Case5.93,a,2010/11/9 20:03
Case5.93,c,2010/11/9 20:04
Case5.93,d,2010/11/9 20:05
Case5.93,e,2010/11/9 20:06
Case5.93,g,2010/11/9 20:07
Case5.94,a,2010/11/9 20:03
Case5.94,c,2010/11/9 20:04
Case5.94,d,2010/11/9 20:05
Case5.94,e,2010/11/9 20:06
Case5.94,g,2010/11/9 20:07
Case5.95,a,2010/11/9 20:03
Case5.95,c,2010/11/9 20:04
Case5.95,d,2010/11/9 20:05
Case5.95,e,2010/11/9 20:06
Case5.95,g,2010/11/9 20:07
Case5.96,a,2010/11/9 20:03
Case5.96,c,2010/11/9 20:04
Case5.96,d,2010/11/9 20:05
Case5.96,e,2010/11/9 20:06
Case5.96,g,2010/11/9 20:07
Case5.97,a,2010/11/9 20:03
Case5.97,c,2010/11/9 20:04
Case5.97,d,2010/11/9 20:05
Case5.97,e,2010/11/9 20:06
Case5.97,g,2010/11/9 20:07
Case5.98,a,2010/11/9 20:03
Case5.98,c,2010/11/9 20:04
Case5.98,d,2010/11/9 20:05
Case5.98,e,2010/11/9 20:06
Case5.98,g,2010/11/9 20:07
Case5.99,a,2010/11/9 20:03
Case5.99,c,2010/11/9 20:04
Case5.99,d,2010/11/9 20:05
Case5.99,e,2010/11/9 20:06
Case5.99,g,2010/11/9 20:07
97,a,2010/11/9 20:03
97,c,2010/11/9 20:04
97,d,2010/11/9 20:05
97,e,2010/11/9 20:06
97,h,2010/11/9 20:07
98,a,2010/11/9 20:03
98,c,2010/11/9 20:04
98,d,2010/11/9 20:05
98,e,2010/11/9 20:06
98,h,2010/11/9 20:07
99,a,2010/11/9 20:03
99,c,2010/11/9 20:04
99,d,2010/11/9 20:05
99,e,2010/11/9 20:06
99,h,2010/11/9 20:07
93,a,2010/11/9 20:03
93,c,2010/11/9 20:04
93,d,2010/11/9 20:05
93,e,2010/11/9 20:06
93,h,2010/11/9 20:07
94,a,2010/11/9 20:03
94,c,2010/11/9 20:04
94,d,2010/11/9 20:05
94,e,2010/11/9 20:06
94,h,2010/11/9 20:07
95,a,2010/11/9 20:03
95,c,2010/11/9 20:04
95,d,2010/11/9 20:05
95,e,2010/11/9 20:06
95,h,2010/11/9 20:07
96,a,2010/11/9 20:03
96,c,2010/11/9 20:04
96,d,2010/11/9 20:05
96,e,2010/11/9 20:06
96,h,2010/11/9 20:07
90,a,2010/11/9 20:03
90,c,2010/11/9 20:04
90,d,2010/11/9 20:05
90,e,2010/11/9 20:06
90,h,2010/11/9 20:07
91,a,2010/11/9 20:03
91,c,2010/11/9 20:04
91,d,2010/11/9 20:05
91,e,2010/11/9 20:06
91,h,2010/11/9 20:07
92,a,2010/11/9 20:03
92,c,2010/11/9 20:04
92,d,2010/11/9 20:05
92,e,2010/11/9 20:06
92,h,2010/11/9 20:07
Case9.37,a,2010/11/9 20:03
Case9.37,d,2010/11/9 20:04
Case9.37,b,2010/11/9 20:05
Case9.37,e,2010/11/9 20:06
Case9.37,g,2010/11/9 20:07
Case9.35,a,2010/11/9 20:03
Case9.35,d,2010/11/9 20:04
Case9.35,b,2010/11/9 20:05
Case9.35,e,2010/11/9 20:06
Case9.35,g,2010/11/9 20:07
Case9.36,a,2010/11/9 20:03
Case9.36,d,2010/11/9 20:04
Case9.36,b,2010/11/9 20:05
Case9.36,e,2010/11/9 20:06
Case9.36,g,2010/11/9 20:07
Case9.33,a,2010/11/9 20:03
Case9.33,d,2010/11/9 20:04
Case9.33,b,2010/11/9 20:05
Case9.33,e,2010/11/9 20:06
Case9.33,g,2010/11/9 20:07
Case9.34,a,2010/11/9 20:03
Case9.34,d,2010/11/9 20:04
Case9.34,b,2010/11/9 20:05
Case9.34,e,2010/11/9 20:06
Case9.34,g,2010/11/9 20:07
Case9.31,a,2010/11/9 20:03
Case9.31,d,2010/11/9 20:04
Case9.31,b,2010/11/9 20:05
Case9.31,e,2010/11/9 20:06
Case9.31,g,2010/11/9 20:07
Case9.32,a,2010/11/9 20:03
Case9.32,d,2010/11/9 20:04
Case9.32,b,2010/11/9 20:05
Case9.32,e,2010/11/9 20:06
Case9.32,g,2010/11/9 20:07
Case5.79,a,2010/11/9 20:03
Case5.79,c,2010/11/9 20:04
Case5.79,d,2010/11/9 20:05
Case5.79,e,2010/11/9 20:06
Case5.79,g,2010/11/9 20:07
Case5.76,a,2010/11/9 20:03
Case5.76,c,2010/11/9 20:04
Case5.76,d,2010/11/9 20:05
Case5.76,e,2010/11/9 20:06
Case5.76,g,2010/11/9 20:07
Case5.75,a,2010/11/9 20:03
Case5.75,c,2010/11/9 20:04
Case5.75,d,2010/11/9 20:05
Case5.75,e,2010/11/9 20:06
Case5.75,g,2010/11/9 20:07
Case5.78,a,2010/11/9 20:03
Case5.78,c,2010/11/9 20:04
Case5.78,d,2010/11/9 20:05
Case5.78,e,2010/11/9 20:06
Case5.78,g,2010/11/9 20:07
Case5.77,a,2010/11/9 20:03
Case5.77,c,2010/11/9 20:04
Case5.77,d,2010/11/9 20:05
Case5.77,e,2010/11/9 20:06
Case5.77,g,2010/11/9 20:07
Case5.72,a,2010/11/9 20:03
Case5.72,c,2010/11/9 20:04
Case5.72,d,2010/11/9 20:05
Case5.72,e,2010/11/9 20:06
Case5.72,g,2010/11/9 20:07
Case5.71,a,2010/11/9 20:03
Case5.71,c,2010/11/9 20:04
Case5.71,d,2010/11/9 20:05
Case5.71,e,2010/11/9 20:06
Case5.71,g,2010/11/9 20:07
Case5.74,a,2010/11/9 20:03
Case5.74,c,2010/11/9 20:04
Case5.74,d,2010/11/9 20:05
Case5.74,e,2010/11/9 20:06
Case5.74,g,2010/11/9 20:07
Case5.73,a,2010/11/9 20:03
Case5.73,c,2010/11/9 20:04
Case5.73,d,2010/11/9 20:05
Case5.73,e,2010/11/9 20:06
Case5.73,g,2010/11/9 20:07
Case2.87,a,2010/11/9 20:03
Case2.87,b,2010/11/9 20:04
Case2.87,d,2010/11/9 20:05
Case2.87,e,2010/11/9 20:06
Case2.87,g,2010/11/9 20:07
Case2.88,a,2010/11/9 20:03
Case2.88,b,2010/11/9 20:04
Case2.88,d,2010/11/9 20:05
Case2.88,e,2010/11/9 20:06
Case2.88,g,2010/11/9 20:07
Case5.80,a,2010/11/9 20:03
Case5.80,c,2010/11/9 20:04
Case5.80,d,2010/11/9 20:05
Case5.80,e,2010/11/9 20:06
Case5.80,g,2010/11/9 20:07
Case2.89,a,2010/11/9 20:03
Case2.89,b,2010/11/9 20:04
Case2.89,d,2010/11/9 20:05
Case2.89,e,2010/11/9 20:06
Case2.89,g,2010/11/9 20:07
Case5.81,a,2010/11/9 20:03
Case5.81,c,2010/11/9 20:04
Case5.81,d,2010/11/9 20:05
Case5.81,e,2010/11/9 20:06
Case5.81,g,2010/11/9 20:07
Case2.80,a,2010/11/9 20:03
Case2.80,b,2010/11/9 20:04
Case2.80,d,2010/11/9 20:05
Case2.80,e,2010/11/9 20:06
Case2.80,g,2010/11/9 20:07
Case2.81,a,2010/11/9 20:03
Case2.81,b,2010/11/9 20:04
Case2.81,d,2010/11/9 20:05
Case2.81,e,2010/11/9 20:06
Case2.81,g,2010/11/9 20:07
Case2.82,a,2010/11/9 20:03
Case2.82,b,2010/11/9 20:04
Case2.82,d,2010/11/9 20:05
Case2.82,e,2010/11/9 20:06
Case2.82,g,2010/11/9 20:07
Case2.83,a,2010/11/9 20:03
Case2.83,b,2010/11/9 20:04
Case2.83,d,2010/11/9 20:05
Case2.83,e,2010/11/9 20:06
Case2.83,g,2010/11/9 20:07
Case2.84,a,2010/11/9 20:03
Case2.84,b,2010/11/9 20:04
Case2.84,d,2010/11/9 20:05
Case2.84,e,2010/11/9 20:06
Case2.84,g,2010/11/9 20:07
Case2.85,a,2010/11/9 20:03
Case2.85,b,2010/11/9 20:04
Case2.85,d,2010/11/9 20:05
Case2.85,e,2010/11/9 20:06
Case2.85,g,2010/11/9 20:07
Case2.86,a,2010/11/9 20:03
Case2.86,b,2010/11/9 20:04
Case2.86,d,2010/11/9 20:05
Case2.86,e,2010/11/9 20:06
Case2.86,g,2010/11/9 20:07
Case5.89,a,2010/11/9 20:03
Case5.89,c,2010/11/9 20:04
Case5.89,d,2010/11/9 20:05
Case5.89,e,2010/11/9 20:06
Case5.89,g,2010/11/9 20:07
Case5.88,a,2010/11/9 20:03
Case5.88,c,2010/11/9 20:04
Case5.88,d,2010/11/9 20:05
Case5.88,e,2010/11/9 20:06
Case5.88,g,2010/11/9 20:07
Case5.87,a,2010/11/9 20:03
Case5.87,c,2010/11/9 20:04
Case5.87,d,2010/11/9 20:05
Case5.87,e,2010/11/9 20:06
Case5.87,g,2010/11/9 20:07
Case5.86,a,2010/11/9 20:03
Case5.86,c,2010/11/9 20:04
Case5.86,d,2010/11/9 20:05
Case5.86,e,2010/11/9 20:06
Case5.86,g,2010/11/9 20:07
Case5.85,a,2010/11/9 20:03
Case5.85,c,2010/11/9 20:04
Case5.85,d,2010/11/9 20:05
Case5.85,e,2010/11/9 20:06
Case5.85,g,2010/11/9 20:07
Case5.84,a,2010/11/9 20:03
Case5.84,c,2010/11/9 20:04
Case5.84,d,2010/11/9 20:05
Case5.84,e,2010/11/9 20:06
Case5.84,g,2010/11/9 20:07
Case5.83,a,2010/11/9 20:03
Case5.83,c,2010/11/9 20:04
Case5.83,d,2010/11/9 20:05
Case5.83,e,2010/11/9 20:06
Case5.83,g,2010/11/9 20:07
Case5.82,a,2010/11/9 20:03
Case5.82,c,2010/11/9 20:04
Case5.82,d,2010/11/9 20:05
Case5.82,e,2010/11/9 20:06
Case5.82,g,2010/11/9 20:07
Case5.91,a,2010/11/9 20:03
Case5.91,c,2010/11/9 20:04
Case5.91,d,2010/11/9 20:05
Case5.91,e,2010/11/9 20:06
Case5.91,g,2010/11/9 20:07
Case5.92,a,2010/11/9 20:03
Case5.92,c,2010/11/9 20:04
Case5.92,d,2010/11/9 20:05
Case5.92,e,2010/11/9 20:06
Case5.92,g,2010/11/9 20:07
Case2.98,a,2010/11/9 20:03
Case2.98,b,2010/11/9 20:04
Case2.98,d,2010/11/9 20:05
Case2.98,e,2010/11/9 20:06
Case2.98,g,2010/11/9 20:07
Case5.90,a,2010/11/9 20:03
Case5.90,c,2010/11/9 20:04
Case5.90,d,2010/11/9 20:05
Case5.90,e,2010/11/9 20:06
Case5.90,g,2010/11/9 20:07
Case2.99,a,2010/11/9 20:03
Case2.99,b,2010/11/9 20:04
Case2.99,d,2010/11/9 20:05
Case2.99,e,2010/11/9 20:06
Case2.99,g,2010/11/9 20:07
Case2.92,a,2010/11/9 20:03
Case2.92,b,2010/11/9 20:04
Case2.92,d,2010/11/9 20:05
Case2.92,e,2010/11/9 20:06
Case2.92,g,2010/11/9 20:07
Case2.93,a,2010/11/9 20:03
Case2.93,b,2010/11/9 20:04
Case2.93,d,2010/11/9 20:05
Case2.93,e,2010/11/9 20:06
Case2.93,g,2010/11/9 20:07
Case2.90,a,2010/11/9 20:03
Case2.90,b,2010/11/9 20:04
Case2.90,d,2010/11/9 20:05
Case2.90,e,2010/11/9 20:06
Case2.90,g,2010/11/9 20:07
Case2.91,a,2010/11/9 20:03
Case2.91,b,2010/11/9 20:04
Case2.91,d,2010/11/9 20:05
Case2.91,e,2010/11/9 20:06
Case2.91,g,2010/11/9 20:07
Case2.96,a,2010/11/9 20:03
Case2.96,b,2010/11/9 20:04
Case2.96,d,2010/11/9 20:05
Case2.96,e,2010/11/9 20:06
Case2.96,g,2010/11/9 20:07
